2023-01-23 00:21:28.514 [ DEBUG | com.servlet.ejournal.pools.PageAccessPool | PageAccessPool ] - Access commands initialized successful
2023-01-23 04:54:42.805 [ DEBUG | com.servlet.ejournal.controller.filters.AccessFilter | AccessFilter ] - Access to page granted
2023-01-23 04:54:42.805 [ DEBUG | com.servlet.ejournal.controller.filters.AccessFilter | AccessFilter ] - Command is null
2023-01-23 04:54:44.109 [ DEBUG | com.servlet.ejournal.controller.filters.AccessFilter | AccessFilter ] - Access to page granted
2023-01-23 04:54:44.109 [ DEBUG | com.servlet.ejournal.controller.filters.AccessFilter | AccessFilter ] - Access to command granted
2023-01-23 04:54:44.110 [ DEBUG | com.servlet.ejournal.controller.commands.CommandPool | CommandPool ] - Command get-all-courses acquired successful
2023-01-23 04:54:44.110 [ INFO | com.servlet.ejournal.utils.SqlUtil | SqlUtil ] - where final_mark = '-1' and 
2023-01-23 04:54:44.110 [ INFO | com.servlet.ejournal.utils.SqlUtil | SqlUtil ] - where final_mark = '-1' and 
2023-01-23 04:54:44.110 [ FATAL | com.servlet.ejournal.model.dao.impl.CourseDAO | CourseDAO ] - select * from (epam.user_course natural join epam.course natural join epam.topic_course natural join epam.teacher_course) where final_mark = '-1' order by c_id limit 5 offset 0
2023-01-23 04:54:44.114 [ INFO | com.servlet.ejournal.utils.SqlUtil | SqlUtil ] - where c_id = 18 and 
2023-01-23 04:54:44.115 [ INFO | com.servlet.ejournal.utils.SqlUtil | SqlUtil ] - where user_type = 'TEACHER' and 
2023-01-23 04:54:44.116 [ INFO | com.servlet.ejournal.utils.SqlUtil | SqlUtil ] - where c_id = 19 and 
2023-01-23 04:54:44.117 [ INFO | com.servlet.ejournal.utils.SqlUtil | SqlUtil ] - where user_type = 'TEACHER' and 
2023-01-23 04:54:44.118 [ INFO | com.servlet.ejournal.utils.SqlUtil | SqlUtil ] - where c_id = 20 and 
2023-01-23 04:54:44.119 [ INFO | com.servlet.ejournal.utils.SqlUtil | SqlUtil ] - where user_type = 'TEACHER' and 
2023-01-23 04:54:44.120 [ INFO | com.servlet.ejournal.utils.SqlUtil | SqlUtil ] - where c_id = 21 and 
2023-01-23 04:54:44.121 [ INFO | com.servlet.ejournal.utils.SqlUtil | SqlUtil ] - where user_type = 'TEACHER' and 
2023-01-23 04:54:44.122 [ INFO | com.servlet.ejournal.utils.SqlUtil | SqlUtil ] - where c_id = 22 and 
2023-01-23 04:54:44.123 [ INFO | com.servlet.ejournal.utils.SqlUtil | SqlUtil ] - where user_type = 'TEACHER' and 
2023-01-23 04:54:44.123 [ INFO | com.servlet.ejournal.utils.SqlUtil | SqlUtil ] - where user_type = 'TEACHER' and 
2023-01-23 04:54:44.132 [ ERROR | com.servlet.ejournal.controller.filters.AccessFilter | AccessFilter ] - Unauthorized access to command change-locale by t@t.com
2023-01-23 04:54:45.499 [ DEBUG | com.servlet.ejournal.controller.filters.AccessFilter | AccessFilter ] - Access to page granted
2023-01-23 04:54:45.499 [ DEBUG | com.servlet.ejournal.controller.filters.AccessFilter | AccessFilter ] - Access to command granted
2023-01-23 04:54:45.499 [ DEBUG | com.servlet.ejournal.controller.commands.CommandPool | CommandPool ] - Command get-all-courses acquired successful
2023-01-23 04:54:45.499 [ INFO | com.servlet.ejournal.utils.SqlUtil | SqlUtil ] - where epam.user_course.u_id = 9 and 
2023-01-23 04:54:45.502 [ INFO | com.servlet.ejournal.utils.SqlUtil | SqlUtil ] - where epam.user_course.u_id = 9 and 
2023-01-23 04:54:45.502 [ FATAL | com.servlet.ejournal.model.dao.impl.CourseDAO | CourseDAO ] - select * from (epam.user_course natural join epam.course natural join epam.topic_course natural join epam.teacher_course) where epam.user_course.u_id = 9 order by c_id limit 5 offset 0
2023-01-23 04:54:45.506 [ INFO | com.servlet.ejournal.utils.SqlUtil | SqlUtil ] - where c_id = 19 and 
2023-01-23 04:54:45.507 [ INFO | com.servlet.ejournal.utils.SqlUtil | SqlUtil ] - where user_type = 'TEACHER' and 
2023-01-23 04:54:45.508 [ INFO | com.servlet.ejournal.utils.SqlUtil | SqlUtil ] - where c_id = 20 and 
2023-01-23 04:54:45.509 [ INFO | com.servlet.ejournal.utils.SqlUtil | SqlUtil ] - where user_type = 'TEACHER' and 
2023-01-23 04:54:45.509 [ INFO | com.servlet.ejournal.utils.SqlUtil | SqlUtil ] - where c_id = 21 and 
2023-01-23 04:54:45.510 [ INFO | com.servlet.ejournal.utils.SqlUtil | SqlUtil ] - where user_type = 'TEACHER' and 
2023-01-23 04:54:45.510 [ INFO | com.servlet.ejournal.utils.SqlUtil | SqlUtil ] - where c_id = 22 and 
2023-01-23 04:54:45.511 [ INFO | com.servlet.ejournal.utils.SqlUtil | SqlUtil ] - where user_type = 'TEACHER' and 
2023-01-23 04:54:45.512 [ INFO | com.servlet.ejournal.utils.SqlUtil | SqlUtil ] - where user_type = 'TEACHER' and 
2023-01-23 04:54:47.926 [ DEBUG | com.servlet.ejournal.controller.filters.AccessFilter | AccessFilter ] - Access to page granted
2023-01-23 04:54:47.926 [ DEBUG | com.servlet.ejournal.controller.filters.AccessFilter | AccessFilter ] - Access to command granted
2023-01-23 04:54:47.926 [ DEBUG | com.servlet.ejournal.controller.commands.CommandPool | CommandPool ] - Command get-all-courses acquired successful
2023-01-23 04:54:47.927 [ INFO | com.servlet.ejournal.utils.SqlUtil | SqlUtil ] - where extract(epoch from end_date) * 1000 < 1674442487926 and 
2023-01-23 04:54:47.927 [ INFO | com.servlet.ejournal.utils.SqlUtil | SqlUtil ] - where extract(epoch from end_date) * 1000 < 1674442487926 and epam.user_course.u_id = 9 and 
2023-01-23 04:54:47.928 [ INFO | com.servlet.ejournal.utils.SqlUtil | SqlUtil ] - where extract(epoch from end_date) * 1000 < 1674442487926 and 
2023-01-23 04:54:47.928 [ INFO | com.servlet.ejournal.utils.SqlUtil | SqlUtil ] - where extract(epoch from end_date) * 1000 < 1674442487926 and epam.user_course.u_id = 9 and 
2023-01-23 04:54:47.928 [ FATAL | com.servlet.ejournal.model.dao.impl.CourseDAO | CourseDAO ] - select * from (epam.user_course natural join epam.course natural join epam.topic_course natural join epam.teacher_course) where extract(epoch from end_date) * 1000 < 1674442487926 and epam.user_course.u_id = 9 order by c_id limit 5 offset 0
2023-01-23 04:54:47.934 [ INFO | com.servlet.ejournal.utils.SqlUtil | SqlUtil ] - where c_id = 19 and 
2023-01-23 04:54:47.936 [ INFO | com.servlet.ejournal.utils.SqlUtil | SqlUtil ] - where user_type = 'TEACHER' and 
2023-01-23 04:54:47.938 [ INFO | com.servlet.ejournal.utils.SqlUtil | SqlUtil ] - where c_id = 22 and 
2023-01-23 04:54:47.939 [ INFO | com.servlet.ejournal.utils.SqlUtil | SqlUtil ] - where user_type = 'TEACHER' and 
2023-01-23 04:54:47.940 [ INFO | com.servlet.ejournal.utils.SqlUtil | SqlUtil ] - where user_type = 'TEACHER' and 
2023-01-23 04:54:49.940 [ DEBUG | com.servlet.ejournal.controller.filters.AccessFilter | AccessFilter ] - Access to page granted
2023-01-23 04:54:49.940 [ DEBUG | com.servlet.ejournal.controller.filters.AccessFilter | AccessFilter ] - Access to command granted
2023-01-23 04:54:49.940 [ DEBUG | com.servlet.ejournal.controller.commands.CommandPool | CommandPool ] - Command course-details acquired successful
2023-01-23 04:54:49.942 [ INFO | com.servlet.ejournal.utils.SqlUtil | SqlUtil ] - where c_id = 19 and 
2023-01-23 04:54:49.943 [ INFO | com.servlet.ejournal.utils.SqlUtil | SqlUtil ] - where user_type = 'TEACHER' and 
2023-01-23 04:54:52.709 [ DEBUG | com.servlet.ejournal.controller.filters.AccessFilter | AccessFilter ] - Access to page granted
2023-01-23 04:54:52.709 [ DEBUG | com.servlet.ejournal.controller.filters.AccessFilter | AccessFilter ] - Command is null
2023-01-23 04:54:53.442 [ DEBUG | com.servlet.ejournal.controller.filters.AccessFilter | AccessFilter ] - Access to page granted
2023-01-23 04:54:53.442 [ DEBUG | com.servlet.ejournal.controller.filters.AccessFilter | AccessFilter ] - Access to command granted
2023-01-23 04:54:53.442 [ DEBUG | com.servlet.ejournal.controller.commands.CommandPool | CommandPool ] - Command logout acquired successful
2023-01-23 04:54:53.448 [ DEBUG | com.servlet.ejournal.controller.filters.AccessFilter | AccessFilter ] - Access to page granted
2023-01-23 04:54:53.448 [ DEBUG | com.servlet.ejournal.controller.filters.AccessFilter | AccessFilter ] - Command is null
2023-01-23 04:54:55.141 [ DEBUG | com.servlet.ejournal.controller.filters.AccessFilter | AccessFilter ] - Access to page granted
2023-01-23 04:54:55.141 [ DEBUG | com.servlet.ejournal.controller.filters.AccessFilter | AccessFilter ] - Access to command granted
2023-01-23 04:54:55.141 [ DEBUG | com.servlet.ejournal.controller.commands.CommandPool | CommandPool ] - Command login acquired successful
2023-01-23 04:54:55.174 [ INFO | com.servlet.ejournal.services.impl.UserServiceImpl | UserServiceImpl ] - User test@test.com logged in successful!
2023-01-23 04:54:55.179 [ DEBUG | com.servlet.ejournal.controller.filters.AccessFilter | AccessFilter ] - Access to page granted
2023-01-23 04:54:55.179 [ DEBUG | com.servlet.ejournal.controller.filters.AccessFilter | AccessFilter ] - Command is null
2023-01-23 04:54:55.943 [ DEBUG | com.servlet.ejournal.controller.filters.AccessFilter | AccessFilter ] - Access to page granted
2023-01-23 04:54:55.943 [ DEBUG | com.servlet.ejournal.controller.filters.AccessFilter | AccessFilter ] - Access to command granted
2023-01-23 04:54:55.943 [ DEBUG | com.servlet.ejournal.controller.commands.CommandPool | CommandPool ] - Command get-all-courses acquired successful
2023-01-23 04:54:55.943 [ INFO | com.servlet.ejournal.utils.SqlUtil | SqlUtil ] - where final_mark = '-1' and 
2023-01-23 04:54:55.944 [ INFO | com.servlet.ejournal.utils.SqlUtil | SqlUtil ] - where final_mark = '-1' and 
2023-01-23 04:54:55.944 [ FATAL | com.servlet.ejournal.model.dao.impl.CourseDAO | CourseDAO ] - select * from (epam.user_course natural join epam.course natural join epam.topic_course natural join epam.teacher_course) where final_mark = '-1' order by c_id limit 5 offset 0
2023-01-23 04:54:55.947 [ INFO | com.servlet.ejournal.utils.SqlUtil | SqlUtil ] - where c_id = 18 and 
2023-01-23 04:54:55.948 [ INFO | com.servlet.ejournal.utils.SqlUtil | SqlUtil ] - where user_type = 'TEACHER' and 
2023-01-23 04:54:55.949 [ INFO | com.servlet.ejournal.utils.SqlUtil | SqlUtil ] - where c_id = 19 and 
2023-01-23 04:54:55.949 [ INFO | com.servlet.ejournal.utils.SqlUtil | SqlUtil ] - where user_type = 'TEACHER' and 
2023-01-23 04:54:55.950 [ INFO | com.servlet.ejournal.utils.SqlUtil | SqlUtil ] - where c_id = 20 and 
2023-01-23 04:54:55.952 [ INFO | com.servlet.ejournal.utils.SqlUtil | SqlUtil ] - where user_type = 'TEACHER' and 
2023-01-23 04:54:55.954 [ INFO | com.servlet.ejournal.utils.SqlUtil | SqlUtil ] - where c_id = 21 and 
2023-01-23 04:54:55.955 [ INFO | com.servlet.ejournal.utils.SqlUtil | SqlUtil ] - where user_type = 'TEACHER' and 
2023-01-23 04:54:55.956 [ INFO | com.servlet.ejournal.utils.SqlUtil | SqlUtil ] - where c_id = 22 and 
2023-01-23 04:54:55.957 [ INFO | com.servlet.ejournal.utils.SqlUtil | SqlUtil ] - where user_type = 'TEACHER' and 
2023-01-23 04:54:55.958 [ INFO | com.servlet.ejournal.utils.SqlUtil | SqlUtil ] - where user_type = 'TEACHER' and 
2023-01-23 04:54:55.966 [ ERROR | com.servlet.ejournal.controller.filters.AccessFilter | AccessFilter ] - Unauthorized access to command change-locale by test@test.com
2023-01-23 04:54:57.212 [ DEBUG | com.servlet.ejournal.controller.filters.AccessFilter | AccessFilter ] - Access to page granted
2023-01-23 04:54:57.213 [ DEBUG | com.servlet.ejournal.controller.filters.AccessFilter | AccessFilter ] - Access to command granted
2023-01-23 04:54:57.213 [ DEBUG | com.servlet.ejournal.controller.commands.CommandPool | CommandPool ] - Command get-all-courses acquired successful
2023-01-23 04:54:57.213 [ INFO | com.servlet.ejournal.utils.SqlUtil | SqlUtil ] - where final_mark = '-1' and 
2023-01-23 04:54:57.214 [ INFO | com.servlet.ejournal.utils.SqlUtil | SqlUtil ] - where final_mark = '-1' and 
2023-01-23 04:54:57.214 [ FATAL | com.servlet.ejournal.model.dao.impl.CourseDAO | CourseDAO ] - select * from (epam.user_course natural join epam.course natural join epam.topic_course natural join epam.teacher_course) where final_mark = '-1' order by c_id limit 5 offset 0
2023-01-23 04:54:57.217 [ INFO | com.servlet.ejournal.utils.SqlUtil | SqlUtil ] - where c_id = 18 and 
2023-01-23 04:54:57.223 [ INFO | com.servlet.ejournal.utils.SqlUtil | SqlUtil ] - where user_type = 'TEACHER' and 
2023-01-23 04:54:57.225 [ INFO | com.servlet.ejournal.utils.SqlUtil | SqlUtil ] - where c_id = 19 and 
2023-01-23 04:54:57.227 [ INFO | com.servlet.ejournal.utils.SqlUtil | SqlUtil ] - where user_type = 'TEACHER' and 
2023-01-23 04:54:57.228 [ INFO | com.servlet.ejournal.utils.SqlUtil | SqlUtil ] - where c_id = 20 and 
2023-01-23 04:54:57.229 [ INFO | com.servlet.ejournal.utils.SqlUtil | SqlUtil ] - where user_type = 'TEACHER' and 
2023-01-23 04:54:57.231 [ INFO | com.servlet.ejournal.utils.SqlUtil | SqlUtil ] - where c_id = 21 and 
2023-01-23 04:54:57.232 [ INFO | com.servlet.ejournal.utils.SqlUtil | SqlUtil ] - where user_type = 'TEACHER' and 
2023-01-23 04:54:57.233 [ INFO | com.servlet.ejournal.utils.SqlUtil | SqlUtil ] - where c_id = 22 and 
2023-01-23 04:54:57.234 [ INFO | com.servlet.ejournal.utils.SqlUtil | SqlUtil ] - where user_type = 'TEACHER' and 
2023-01-23 04:54:57.237 [ INFO | com.servlet.ejournal.utils.SqlUtil | SqlUtil ] - where user_type = 'TEACHER' and 
2023-01-23 04:54:59.862 [ DEBUG | com.servlet.ejournal.controller.filters.AccessFilter | AccessFilter ] - Access to page granted
2023-01-23 04:54:59.862 [ DEBUG | com.servlet.ejournal.controller.filters.AccessFilter | AccessFilter ] - Access to command granted
2023-01-23 04:54:59.862 [ DEBUG | com.servlet.ejournal.controller.commands.CommandPool | CommandPool ] - Command get-all-courses acquired successful
2023-01-23 04:54:59.862 [ INFO | com.servlet.ejournal.utils.SqlUtil | SqlUtil ] - where extract(epoch from end_date) * 1000 < 1674442499862 and 
2023-01-23 04:54:59.862 [ INFO | com.servlet.ejournal.utils.SqlUtil | SqlUtil ] - where extract(epoch from end_date) * 1000 < 1674442499862 and epam.user_course.u_id = 10 and 
2023-01-23 04:54:59.863 [ INFO | com.servlet.ejournal.utils.SqlUtil | SqlUtil ] - where extract(epoch from end_date) * 1000 < 1674442499862 and 
2023-01-23 04:54:59.864 [ INFO | com.servlet.ejournal.utils.SqlUtil | SqlUtil ] - where extract(epoch from end_date) * 1000 < 1674442499862 and epam.user_course.u_id = 10 and 
2023-01-23 04:54:59.864 [ FATAL | com.servlet.ejournal.model.dao.impl.CourseDAO | CourseDAO ] - select * from (epam.user_course natural join epam.course natural join epam.topic_course natural join epam.teacher_course) where extract(epoch from end_date) * 1000 < 1674442499862 and epam.user_course.u_id = 10 order by c_id limit 5 offset 0
2023-01-23 04:54:59.867 [ INFO | com.servlet.ejournal.utils.SqlUtil | SqlUtil ] - where c_id = 22 and 
2023-01-23 04:54:59.867 [ INFO | com.servlet.ejournal.utils.SqlUtil | SqlUtil ] - where user_type = 'TEACHER' and 
2023-01-23 04:54:59.868 [ INFO | com.servlet.ejournal.utils.SqlUtil | SqlUtil ] - where user_type = 'TEACHER' and 
2023-01-23 04:55:01.419 [ DEBUG | com.servlet.ejournal.controller.filters.AccessFilter | AccessFilter ] - Access to page granted
2023-01-23 04:55:01.419 [ DEBUG | com.servlet.ejournal.controller.filters.AccessFilter | AccessFilter ] - Access to command granted
2023-01-23 04:55:01.419 [ DEBUG | com.servlet.ejournal.controller.commands.CommandPool | CommandPool ] - Command marks acquired successful
2023-01-23 04:55:01.420 [ INFO | com.servlet.ejournal.utils.SqlUtil | SqlUtil ] - where final_mark > -1 and 
2023-01-23 04:55:01.420 [ INFO | com.servlet.ejournal.utils.SqlUtil | SqlUtil ] - where final_mark > -1 and c_id = 22 and 
2023-01-23 04:55:01.423 [ INFO | com.servlet.ejournal.utils.SqlUtil | SqlUtil ] - where final_mark > -1 and 
2023-01-23 04:55:01.423 [ INFO | com.servlet.ejournal.utils.SqlUtil | SqlUtil ] - where final_mark > -1 and c_id = 22 and 
2023-01-23 04:55:01.424 [ INFO | com.servlet.ejournal.services.impl.UserServiceImpl | UserServiceImpl ] - 48.0
2023-01-23 04:55:01.427 [ INFO | com.servlet.ejournal.services.impl.UserServiceImpl | UserServiceImpl ] - 3.0
2023-01-23 04:55:01.427 [ INFO | com.servlet.ejournal.services.impl.UserServiceImpl | UserServiceImpl ] - [UserCourseDTO(user=UserDTO(userId=9, email=t@t.com, firstName=student, lastName=account, phoneNumber=983456089, userType=STUDENT, isBlocked=false, sendNotification=false), userCourseId=51, userId=9, courseId=22, registrationDate=2023-01-20 00:00:00.0, finalMark=48.0), UserCourseDTO(user=UserDTO(userId=40, email=billy_god@comeback.com, firstName=Billy, lastName=Herrington, phoneNumber=989896096, userType=STUDENT, isBlocked=false, sendNotification=false), userCourseId=57, userId=40, courseId=22, registrationDate=2023-01-20 00:00:00.0, finalMark=3.0)]
2023-01-23 04:55:01.429 [ INFO | com.servlet.ejournal.utils.SqlUtil | SqlUtil ] - where c_id = 22 and 
2023-01-23 04:55:01.430 [ INFO | com.servlet.ejournal.utils.SqlUtil | SqlUtil ] - where user_type = 'TEACHER' and 
2023-01-23 04:55:06.730 [ DEBUG | com.servlet.ejournal.controller.filters.AccessFilter | AccessFilter ] - Access to page granted
2023-01-23 04:55:06.730 [ DEBUG | com.servlet.ejournal.controller.filters.AccessFilter | AccessFilter ] - Access to command granted
2023-01-23 04:55:06.730 [ DEBUG | com.servlet.ejournal.controller.commands.CommandPool | CommandPool ] - Command update-marks acquired successful
2023-01-23 04:55:06.730 [ INFO | com.servlet.ejournal.utils.SqlUtil | SqlUtil ] - where final_mark > -1 and 
2023-01-23 04:55:06.730 [ INFO | com.servlet.ejournal.utils.SqlUtil | SqlUtil ] - where final_mark > -1 and c_id = 22 and 
2023-01-23 04:55:06.731 [ INFO | com.servlet.ejournal.utils.SqlUtil | SqlUtil ] - where final_mark > -1 and 
2023-01-23 04:55:06.731 [ INFO | com.servlet.ejournal.utils.SqlUtil | SqlUtil ] - where final_mark > -1 and c_id = 22 and 
2023-01-23 04:55:06.732 [ INFO | com.servlet.ejournal.services.impl.UserServiceImpl | UserServiceImpl ] - 48.0
2023-01-23 04:55:06.732 [ INFO | com.servlet.ejournal.services.impl.UserServiceImpl | UserServiceImpl ] - 3.0
2023-01-23 04:55:06.733 [ INFO | com.servlet.ejournal.services.impl.UserServiceImpl | UserServiceImpl ] - [UserCourseDTO(user=UserDTO(userId=9, email=t@t.com, firstName=student, lastName=account, phoneNumber=983456089, userType=STUDENT, isBlocked=false, sendNotification=false), userCourseId=51, userId=9, courseId=22, registrationDate=2023-01-20 00:00:00.0, finalMark=48.0), UserCourseDTO(user=UserDTO(userId=40, email=billy_god@comeback.com, firstName=Billy, lastName=Herrington, phoneNumber=989896096, userType=STUDENT, isBlocked=false, sendNotification=false), userCourseId=57, userId=40, courseId=22, registrationDate=2023-01-20 00:00:00.0, finalMark=3.0)]
2023-01-23 04:55:06.748 [ DEBUG | com.servlet.ejournal.controller.filters.AccessFilter | AccessFilter ] - Access to page granted
2023-01-23 04:55:06.748 [ DEBUG | com.servlet.ejournal.controller.filters.AccessFilter | AccessFilter ] - Access to command granted
2023-01-23 04:55:06.748 [ DEBUG | com.servlet.ejournal.controller.commands.CommandPool | CommandPool ] - Command marks acquired successful
